0000020010120120928PRAUD2*F13 19532820130102000000000000000006000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000021137150 +0000021316660 00000000000000000000000000000000000000000000000000000003400000008-00179510-0000000000000000000000000000000000000000000000630009600060    0000000000000000000000000000000000004                    AUDF13              EMERC2012122820130102+0000002003767+0000002259565
0000040010120120928PRAUD2*G13 19532820130201000000000000000006000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000021180730 +0000021363080 00000000000000000000000000000000000000000000000000000003400000009-00182350-0000000000000000000000000000000000000000000000850012600081    0000000000000000000000000000000000005                    AUDG13              EMERC2013013120130201+0000002008130+0000002264486
0000060010120120928PRAUD2*V12 19532820121001000000000000000006000000000000000000000000000000000000001222000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120927+02123000+00000000+0000021116210S+0000021213700 00000000584940000000000000000000000000000000000000000003400000005-00097490-0000000000000000000000000000000000000000000000010000300001    0000000000000000000000000000000000001                    AUDV12              EMERC2012092820121001+0000000000001+0000999999001
0000080010120120928PRAUD2*X12 19532820121101000000000000000006000000000000041180991000002028020800001129000000040000032400000+0000000000000+00000000+02119479+02109109+02119479+0211836400020+0210910916120020120928+02125618+00000000+0000021080670S+0000021262340 00000001090020000000000000000000000000000000000000000003400000009-00181670-0000000000000000000000000000000000000000000000230003400023    0000000000000000000000000000000000002                    AUDX12              EMERC2012103120121101+0000001998660+0000002253808
0000100010120120928PRAUD2*Z12 19532820121203000000000000000006000000000000000000000000000000000000000129000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120921+02123461+00000000+0000021110050S+0000021290930 00000001085280000000000000000000000000000000000000000003400000009-00180880-0000000000000000000000000000000000000000000000430006600042    0000000000000000000000000000000000003                    AUDZ12              EMERC2012113020121203+0000002001348+0000002256838
0000120010120120928PRBGI2*F13 19532820130131000000000000000033000000000000000287496000000014158200000281000000060000000900000+0000000000000+00000000+00009700+00009670+00009700+0000968000004+0000967016170020120928+00009670+00000000+0000000009670S+0000000009650 00000000066000000000000000000000000000000000000000000002200000002+00000020+0000000000000000000000000000000000000000000000840012500080    0000000000000000000000000020130131004                    BGIF13              EMERC2013013120130201+0000000009313+0000000009987
0000140010120120928PRBGI2*G13 19532820130228000000000000000033000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000009589 +0000000009569 00000000000000000000000000000000000000000000000000000002200000002+00000020+0000000000000000000000000000000000000000000001020015300098    0000000000000000000000000000000000000                    BGIG13              EMERC2013022820130301+0000000009235+0000000009903
0000160010120120928PRBGI2*H13 19532820130328000000000000000033000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000009662 +0000000009642 00000000000000000000000000000000000000000000000000000002200000002+00000020+0000000000000000000000000000000000000000000001220018100118    0000000000000000000000000000000000000                    BGIH13              EMERC2013032820130401+0000000009305+0000000009979
0000180010120120928PRBGI2*K13 19532820130531000000000000000033000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000009250 +0000000009231 00000000000000000000000000000000000000000000000000000002200000002+00000019+0000000000000000000000000000000000000000000001650024500161    0000000000000000000000000000000000000                    BGIK13              EMERC2013053120130603+0000000008908+0000000009554
0000200010120120928PRBGI2*N13 19532820130731000000000000000033000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000009453 +0000000009434 00000000000000000000000000000000000000000000000000000002200000002+00000019+0000000000000000000000000000000000000000000002080030600203    0000000000000000000000000000000000000                    BGIN13              EMERC2013073120130801+0000000009104+0000000009764
0000220010120120928PRBGI2*U12 19532820120928000000000000000033000000000000008214521000000404536600001695000000280000025900000+0000000000000+00000000+00009610+00009610+00009612+0000961100009+0000961115450020120928+00009610+00000000+0000000009609S+0000000009618 00000000029700000000000000000000000000000000000000000002200000001-00000009-0000000000000000000000000000000000000000000000000000000000    0000000000000000000000000020120928000                    BGIU12              EMERC2012092820121001+0000000000001+0000099999901
0000240010120120928PRBGI2*V12 19532820121031000000000000000033000000000000043599435000002147120800015160000003550000135400000+0000000000000+00000000+00009775+00009720+00009800+0000975800002+0000975015590020120928+00009760+00000000+0000000009750S+0000000009760 00000000033000000000000000000000000000000000000000000002200000001-00000010-0000000000000000000000000000000000000000000000220003300022    0000000000000000000000000020121031001                    BGIV12              EMERC2012103120121101+0000000009419+0000000010101
0000260010120120928PRBGI2*V13 19532820131031000000000000000033000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000009874 +0000000009854 00000000000000000000000000000000000000000000000000000002200000002+00000020+0000000000000000000000000000000000000000000002740039800269    0000000000000000000000000000000000000                    BGIV13              EMERC2013103120131101+0000000009510+0000000010198
0000280010120120928PRBGI2*X12 19532820121130000000000000000033000000000000018730361000000922405200007991000001010000057600000+0000000000000+00000000+00009845+00009780+00009900+0000985400005+0000985516120020120928+00009851+00000000+0000000009855S+0000000009861 00000000019800000000000000000000000000000000000000000002200000001-00000006-0000000000000000000000000000000000000000000000420006300041    0000000000000000000000000020121130002                    BGIX12              EMERC2012113020121203+0000000009516+0000000010206
0000300010120120928PRBGI2*Z12 19532820121228000000000000000033000000000000003738088000000184087900002691000000470000011700000+0000000000000+00000000+00009697+00009675+00009697+0000968200003+0000967516150020120928+00009665+00000000+0000000009675S+0000000009665 00000000033000000000000000000000000000000000000000000002200000001+00000010+0000000000000000000000000000000000000000000000610009100059    0000000000000000000000000020121228003                    BGIZ12              EMERC2012122820130102+0000000009327+0000000010003
0000320010120120928PRBGI4CUDIB19532820120928000000001000000033000000000000000000000000000000000000000400000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120911+00000030+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U12 0000000000000000000000000000000000000                    BGIU12C010000       EMERC2012092820121001+0000000000000+0000000000000
0000340010120120928PRBGI4CUDIC19532820120928000000001010000033000000000000000000000000000000000000000102000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120403+00000324+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U12 0000000000000000000000000000000000000                    BGIU12C010100       EMERC2012092820121001+0000000000000+0000000000000
0000360010120120928PRBGI4CUDID19532820120928000000001020000033000000000000000000000000000000000000000010000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120904+00000066+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U12 0000000000000000000000000000000000000                    BGIU12C010200       EMERC2012092820121001+0000000000000+0000000000000
0000380010120120928PRBGI4CUDIG19532820120928000000001040000033000000000000000000000000000000000000000200000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120118+00000180+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U12 0000000000000000000000000000000000000                    BGIU12C010400       EMERC2012092820121001+0000000000000+0000000000000
0000400010120120928PRBGI4CUDIM19532820120928000000001035000033000000000000000000000000000000000000000050000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120426+00000165+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U12 0000000000000000000000000000000000000                    BGIU12C010350       EMERC2012092820121001+0000000000000+0000000000000
0000420010120120928PRBGI4CUDI419532820120928000000000940000033000000000000000000000000000000000000000005000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120724+00000263+00000000+0000000000000 +0000000000218 00000000000000000000155100000000007638100000001000000052200000000+00000000 0000000000000000000000000000000000000000000000000000000000U12 0000000000000000000000000000000000000                    BGIU12C009400       EMERC2012092820121001+0000000000000+0000000000000
0000440010120120928PRBGI4CUDI519532820120928000000000950000033000000000000000000000000000000000000000070000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120829+00000234+00000000+0000000000000 +0000000000119 00000000000000000002194500000000108071500000004000000702200000000+00000000 0000000000000000000000000000000000000000000000000000000000U12 0000000000000000000000000000000000000                    BGIU12C009500       EMERC2012092820121001+0000000000000+0000000000000
0000460010120120928PRBGI4CUDI619532820120928000000000960000033000000000000000000000000000000000000000002000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120808+00000148+00000000+0000000000000 +0000000000034 00000000000000000000063360000000003120300000001000000022200000000+00000000 0000000000000000000000000000000000000000000000000000000000U12 0000000000000000000000000000000000000                    BGIU12C009600       EMERC2012092820121001+0000000000000+0000000000000
0000480010120120928PRBGI4CUDI719532820120928000000000970000033000000000000000000000000000000000000000151000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120925+00000001+00000000+0000000000000 +0000000000003 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U12 0000000000000000000000000000000000000                    BGIU12C009700       EMERC2012092820121001+0000000000000+0000000000000
0000500010120120928PRBGI4CUDI819532820120928000000000980000033000000000000000000000000000000000000000280000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120903+00000185+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U12 0000000000000000000000000000000000000                    BGIU12C009800       EMERC2012092820121001+0000000000000+0000000000000
0000520010120120928PRBGI4CUDI919532820120928000000000990000033000000000000000000000000000000000000000050000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120903+00000093+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U12 0000000000000000000000000000000000000                    BGIU12C009900       EMERC2012092820121001+0000000000000+0000000000000
0000540010120120928PRBGI4VUDMB19532820120928000000001000000033000000000000000000000000000000000000000100000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120910+00000102+00000000+0000000000000 +0000000000382 00000000000000000003300000000000162513500000003000001002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U12 0000000000000000000000000000000000000                    BGIU12P010000       EMERC2012092820121001+0000000000000+0000000000000
0000560010120120928PRBGI4VUDMC19532820120928000000001010000033000000000000000000000000000000000000000003000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120904+00000260+00000000+0000000000000 +0000000000482 00000000000000000000099990000000004924200000001000000032200000000+00000000 0000000000000000000000000000000000000000000000000000000000U12 0000000000000000000000000000000000000                    BGIU12P010100       EMERC2012092820121001+0000000000000+0000000000000
0000580010120120928PRBGI4VUDMN19532820120928000000000995000033000000000000000000000000000000000000000050000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120426+00000165+00000000+0000000000000 +0000000000332 00000000000000000001641750000000080850500000001000000502200000000+00000000 0000000000000000000000000000000000000000000000000000000000U12 0000000000000000000000000000000000000                    BGIU12P009950       EMERC2012092820121001+0000000000000+0000000000000
0000600010120120928PRBGI4VUDM019532820120928000000000900000033000000000000000000000000000000000000000050000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120824+00000005+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U12 0000000000000000000000000000000000000                    BGIU12P009000       EMERC2012092820121001+0000000000000+0000000000000
0000620010120120928PRBGI4VUDM219532820120928000000000920000033000000000000000000000000000000000000000710000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120831+00000005+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U12 0000000000000000000000000000000000000                    BGIU12P009200       EMERC2012092820121001+0000000000000+0000000000000
