0000020010120150922PRACF2*G16 19112720160215000000000000000050800000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000005991 +0000000005962 00000000000000000000000000000000000000000000000000000002200000005+00000029+0000000000000000000000000000000000000000000000980014600094    0000000000000000000000000000000000000                    ACFG16              EMERC2016021520160216+0000000005575+0000000006349
0000040010120150922PRACF2*Z15 19112720151215000000000000000050800000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000005737 +0000000005709 00000000000000000000000000000000000000000000000000000002200000005+00000028+0000000000000000000000000000000000000000000000580008400057    0000000000000000000000000000000000000                    ACFZ15              EMERC2015121520151216+0000000005338+0000000006080
0000060010120150922PRAUD2*V15 19112720151001000000000000000006000000000000000857460000000021211100000758000000010000000500000+0000000000000+00000000+02858200+02858200+02858200+0285820000005+0285820009200020150922+02824219+00000000+0000028819660S+0000028370070 00000002697540000000000000000000000000000000000000000003400000016+00449590+0000000000000000000000000000000000000000000000070000900007    0000000000000000000000000000000000001                    AUDV15              EMERC2015093020151001+0000002666787+0000003007227
0000080010120150922PRAUD2*X15 19112720151103000000000000000006000000000000000000000000000000000000000981000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150918+02845940+00000000+0000029028520S+0000028587720 00000002644800000000000000000000000000000000000000000003400000015+00440800+0000000000000000000000000000000000000000000000280004200028    0000000000000000000000000000000000002                    AUDX15              EMERC2015103020151103+0000002687246+0000003030298
0000100010120150922PRAUD2*Z15 19112720151201000000000000000006000000000000000000000000000000000000000110000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150831+02659206+00000000+0000029247910S+0000028805960 00000002651700000000000000000000000000000000000000000003400000015+00441950+0000000000000000000000000000000000000000000000480007000047    0000000000000000000000000000000000003                    AUDZ15              EMERC2015113020151201+0000002707761+0000003053431
0000120010120150922PRBGI2*F16 19112720160129000000000000000033000000000000000050014000000001235900000000000000010000000100000+0000000000000+00000000+00015156+00015156+00015156+0001515600001+0001515617050020150922+00015153+00000000+0000000015106S+0000000015156 00000000165000000000000000000000000000000000000000000002200000003-00000050-0000000000000000000000000000000000000000000000890012900085    0000000000000000000000000000000000005                    BGIF16              EMERC2016012920160201+0000000014626+0000000015686
0000140010120150922PRBGI2*K16 19112720160531000000000000000033000000000000002016283000000049822900000495000000120000004100000+0000000000000+00000000+00014995+00014900+00014995+0001490200008+0001490016180020150922+00014999+00000000+0000000014900S+0000000014995 00000000313500000000000000000000000000000000000000000002200000006-00000095-0000000000000000000000000000000000000000000001710025200167    0000000000000000000000000020160531006                    BGIK16              EMERC2016053120160601+0000000014471+0000000015519
0000160010120150922PRBGI2*U15 19112720150930000000000000000033000000000000000525845000000012993800001368000000080000001100000+0000000000000+00000000+00014527+00014456+00014535+0001448600002+0001448515590020150922+00014540+00000000+0000000014472S+0000000014527 00000000181500000000000000000000000000000000000000000002200000004-00000055-0000000000000000000000000000000000000000000000060000800006    0000000000000000000000000020150930001                    BGIU15              EMERC2015093020151001+0000000014019+0000000015035
0000180010120150922PRBGI2*V15 19112720151030000000000000000033000000000000091245039000002254689700012815000004200000186200000+0000000000000+00000000+00014891+00014831+00014891+0001485000005+0001484015590020150922+00014891+00000000+0000000014844S+0000000014891 00000000155100000000000000000000000000000000000000000002200000003-00000047-0000000000000000000000000000000000000000000000270003800027    0000000000000000000000000020151030002                    BGIV15              EMERC2015103020151103+0000000014370+0000000015412
0000200010120150922PRBGI2*V16 19112720161031000000000000000033000000000000000050671000000001252100000015000000010000000100000+0000000000000+00000000+00015355+00015355+00015355+0001535500001+0001535517130020150922+00015360+00000000+0000000015278S+0000000015355 00000000254100000000000000000000000000000000000000000002200000005-00000077-0000000000000000000000000000000000000000000002780040500274    0000000000000000000000000020161031007                    BGIV16              EMERC2016103120161101+0000000014818+0000000015892
0000220010120150922PRBGI2*X15 19112720151130000000000000000033000000000000005539983000000136894500004944000000350000011100000+0000000000000+00000000+00015140+00015070+00015160+0001512400003+0001515016120020150922+00015140+00000000+0000000015150S+0000000015140 00000000033000000000000000000000000000000000000000000002200000001+00000010+0000000000000000000000000000000000000000000000470006900046    0000000000000000000000000020151130003                    BGIX15              EMERC2015113020151201+0000000014611+0000000015669
0000240010120150922PRBGI2*Z15 19112720151230000000000000000033000000000000027805239000000687075000000812000000230000055600000+0000000000000+00000000+00015160+00015140+00015170+0001515400003+0001515616150020150922+00015160+00000000+0000000015156S+0000000015160 00000000013200000000000000000000000000000000000000000002200000000-00000004-0000000000000000000000000000000000000000000000680009900066    0000000000000000000000000020151230004                    BGIZ15              EMERC2015123020160104+0000000014630+0000000015690
0000260010120150922PRBGI4VFJM019112720160129000000001450000033000000000000000000000000000000000000000140000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150910+00000185+00000000+0000000000089 +0000000000082 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000890012900085F16 0000000000000000000000000000000000000                    BGIF16P014500       EMERC2016012920160201+0000000000000+0000000000000
0000280010120150922PRBGI4CUHIB19112720150930000000001440000033000000000000000000000000000000000000000264000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150818+00000234+00000000+0000000000092 +0000000000138 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060000800006U15 0000000000000000000000000000000000000                    BGIU15C014400       EMERC2015093020151001+0000000000000+0000000000000
0000300010120150922PRBGI4CUHIC19112720150930000000001445000033000000000000000000000000000000000000000170000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150828+00000100+00000000+0000000000060 +0000000000099 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060000800006U15 0000000000000000000000000000000000000                    BGIU15C014450       EMERC2015093020151001+0000000000000+0000000000000
0000320010120150922PRBGI4CUHID19112720150930000000001450000033000000000000000000000000000000000000000060000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150917+00000040+00000000+0000000000037 +0000000000067 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060000800006U15 0000000000000000000000000000000000000                    BGIU15C014500       EMERC2015093020151001+0000000000000+0000000000000
0000340010120150922PRBGI4CUHIG19112720150930000000001460000033000000000000000000000000000000000000000310000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150828+00000037+00000000+0000000000013 +0000000000027 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060000800006U15 0000000000000000000000000000000000000                    BGIU15C014600       EMERC2015093020151001+0000000000000+0000000000000
0000360010120150922PRBGI4CUHIH19112720150930000000001465000033000000000000000000000000000000000000000120000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150820+00000100+00000000+0000000000007 +0000000000016 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060000800006U15 0000000000000000000000000000000000000                    BGIU15C014650       EMERC2015093020151001+0000000000000+0000000000000
0000380010120150922PRBGI4CUHIJ19112720150930000000001470000033000000000000000000000000000000000000000080000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150818+00000080+00000000+0000000000003 +0000000000009 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060000800006U15 0000000000000000000000000000000000000                    BGIU15C014700       EMERC2015093020151001+0000000000000+0000000000000
0000400010120150922PRBGI4CUHIK19112720150930000000001475000033000000000000000000000000000000000000000080000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150903+00000030+00000000+0000000000002 +0000000000005 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060000800006U15 0000000000000000000000000000000000000                    BGIU15C014750       EMERC2015093020151001+0000000000000+0000000000000
0000420010120150922PRBGI4CUHIT19112720150930000000001520000033000000000000000000000000000000000000000030000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150708+00000075+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060000800006U15 0000000000000000000000000000000000000                    BGIU15C015200       EMERC2015093020151001+0000000000000+0000000000000
0000440010120150922PRBGI4CUHIW19112720150930000000001530000033000000000000000000000000000000000000000132000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150828+00000009+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060000800006U15 0000000000000000000000000000000000000                    BGIU15C015300       EMERC2015093020151001+0000000000000+0000000000000
0000460010120150922PRBGI4CUHIY19112720150930000000001540000033000000000000000000000000000000000000000001000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150514+00000253+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060000800006U15 0000000000000000000000000000000000000                    BGIU15C015400       EMERC2015093020151001+0000000000000+0000000000000
0000480010120150922PRBGI4VUHMB19112720150930000000001440000033000000000000000000000000000000000000000170000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150828+00000052+00000000+0000000000020 +0000000000012 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060000800006U15 0000000000000000000000000000000000000                    BGIU15P014400       EMERC2015093020151001+0000000000000+0000000000000
0000500010120150922PRBGI4VUHMJ19112720150930000000001470000033000000000000000000000000000000000000000001000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150819+00000230+00000000+0000000000231 +0000000000182 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060000800006U15 0000000000000000000000000000000000000                    BGIU15P014700       EMERC2015093020151001+0000000000000+0000000000000
