0000020010120150930PRACF2*G16 19464320160215000000000000000050800000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000006149 +0000000006115 00000000000000000000000000000000000000000000000000000002200000006+00000034+0000000000000000000000000000000000000000000000920013800088    0000000000000000000000000000000000000                    ACFG16              EMERC2016021520160216+0000000005718+0000000006512
0000040010120150930PRACF2*Z15 19464320151215000000000000000050800000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000005884 +0000000005851 00000000000000000000000000000000000000000000000000000002200000006+00000033+0000000000000000000000000000000000000000000000520007600051    0000000000000000000000000000000000000                    ACFZ15              EMERC2015121520151216+0000000005471+0000000006231
0000060010120150930PRAUD2*V15 19464320151001000000000000000006000000000000000000000000000000000000000520000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150929+02888000+00000000+0000027899690S+0000028170380 00000001624140000000000000000000000000000000000000000003400000010-00270690-0000000000000000000000000000000000000000000000010000100001    0000000000000000000000000000000000001                    AUDV15              EMERC2015093020151001+0000000000001+0000999999001
0000080010120150930PRAUD2*X15 19464320151103000000000000000006000000000000000000000000000000000000001241000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150929+02908500+00000000+0000028227260S+0000028420380 00000001158720000000000000000000000000000000000000000003400000007-00193120-0000000000000000000000000000000000000000000000220003400022    0000000000000000000000000000000000002                    AUDX15              EMERC2015103020151103+0000002671516+0000003012560
0000100010120150930PRAUD2*Z15 19464320151201000000000000000006000000000000000000000000000000000000000156000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150928+02888000+00000000+0000028438140S+0000028628750 00000001143660000000000000000000000000000000000000000003400000007-00190610-0000000000000000000000000000000000000000000000420006200041    0000000000000000000000000000000000003                    AUDZ15              EMERC2015113020151201+0000002691103+0000003034647
0000120010120150930PRBGI2*F16 19464320160129000000000000000033000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150929+00015065+00000000+0000000015134 +0000000015091 00000000000000000000000000000000000000000000000000000002200000003+00000043+0000000000000000000000000000000000000000000000830012100079    0000000000000000000000000000000000000                    BGIF16              EMERC2016012920160201+0000000014563+0000000015619
0000140010120150930PRBGI2*K16 19464320160531000000000000000033000000000000000049005000000001225900000534000000010000000100000+0000000000000+00000000+00014850+00014850+00014850+0001485000001+0001485017150020150930+00014850+00000000+0000000014872S+0000000014850 00000000072600000000000000000000000000000000000000000002200000001+00000022+0000000000000000000000000000000000000000000001650024400161    0000000000000000000000000020160531004                    BGIK16              EMERC2016053120160601+0000000014331+0000000015369
0000160010120150930PRBGI2*U15 19464320150930000000000000000033000000000000004916679000000122996900001387000000040000010300000+0000000000000+00000000+00014479+00014462+00014479+0001446500100+0001446514180020150930+00014440+00000000+0000000014456S+0000000014479 00000000075900000000000000000000000000000000000000000002200000002-00000023-0000000000000000000000000000000000000000000000000000000000    0000000000000000000000000020150930000                    BGIU15              EMERC2015093020151001+0000000000001+0000099999901
0000180010120150930PRBGI2*V15 19464320151030000000000000000033000000000000090165276000002255598000013118000003440000184400000+0000000000000+00000000+00014774+00014770+00014848+0001481700006+0001484015590020150930+00014785+00000000+0000000014837S+0000000014774 00000000207900000000000000000000000000000000000000000002200000004+00000063+0000000000000000000000000000000000000000000000210003000021    0000000000000000000000000020151030001                    BGIV15              EMERC2015103020151103+0000000014257+0000000015291
0000200010120150930PRBGI2*V16 19464320161031000000000000000033000000000000002566571000000064206000000017000000020000005100000+0000000000000+00000000+00015249+00015249+00015250+0001525000050+0001525016180020150930+00015246+00000000+0000000015250S+0000000015249 00000000003300000000000000000000000000000000000000000002200000000+00000001+0000000000000000000000000000000000000000000002720039700268    0000000000000000000000000020161031005                    BGIV16              EMERC2016103120161101+0000000014716+0000000015782
0000220010120150930PRBGI2*X15 19464320151130000000000000000033000000000000013896554000000347639800004946000000280000027900000+0000000000000+00000000+00015001+00015001+00015148+0001509300006+0001513516120020150930+00015000+00000000+0000000015135S+0000000015000 00000000445500000000000000000000000000000000000000000002200000009+00000135+0000000000000000000000000000000000000000000000410006100040    0000000000000000000000000020151130002                    BGIX15              EMERC2015113020151201+0000000014475+0000000015525
0000240010120150930PRBGI2*Z15 19464320151230000000000000000033000000000000006343837000000158699100001190000000100000012600000+0000000000000+00000000+00015175+00015175+00015260+0001525700098+0001526016150020150930+00015175+00000000+0000000015260S+0000000015175 00000000280500000000000000000000000000000000000000000002200000006+00000085+0000000000000000000000000000000000000000000000620009100060    0000000000000000000000000020151230003                    BGIZ15              EMERC2015123020160104+0000000014644+0000000015706
0000260010120150930PRBGI4VFJM019464320160129000000001450000033000000000000000000000000000000000000000140000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150910+00000185+00000000+0000000000000 +0000000000075 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000830012100079F16 0000000000000000000000000000000000000                    BGIF16P014500       EMERC2016012920160201+0000000000000+0000000000000
0000280010120150930PRBGI4CUHIB19464320150930000000001440000033000000000000000000000000000000000000000264000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150818+00000234+00000000+0000000000056 +0000000000080 00000000000000000012545280000000315771400000007000002642200000000+00000000 0000000000000000000000000000000000000000000000000000000000U15 0000000000000000000000000000000000000                    BGIU15C014400       EMERC2015093020151001+0000000000000+0000000000000
0000300010120150930PRBGI4CUHIC19464320150930000000001445000033000000000000000000000000000000000000000170000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150828+00000100+00000000+0000000000006 +0000000000036 00000000000000000008106450000000204043600000004000001702200000000+00000000 0000000000000000000000000000000000000000000000000000000000U15 0000000000000000000000000000000000000                    BGIU15C014450       EMERC2015093020151001+0000000000000+0000000000000
0000320010120150930PRBGI4CUHID19464320150930000000001450000033000000000000000000000000000000000000000060000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150917+00000040+00000000+0000000000001 +0000000000010 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U15 0000000000000000000000000000000000000                    BGIU15C014500       EMERC2015093020151001+0000000000000+0000000000000
0000340010120150930PRBGI4CUHIG19464320150930000000001460000033000000000000000000000000000000000000000310000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150828+00000037+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U15 0000000000000000000000000000000000000                    BGIU15C014600       EMERC2015093020151001+0000000000000+0000000000000
0000360010120150930PRBGI4CUHIH19464320150930000000001465000033000000000000000000000000000000000000000120000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150820+00000100+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U15 0000000000000000000000000000000000000                    BGIU15C014650       EMERC2015093020151001+0000000000000+0000000000000
0000380010120150930PRBGI4CUHIJ19464320150930000000001470000033000000000000000000000000000000000000000080000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150818+00000080+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U15 0000000000000000000000000000000000000                    BGIU15C014700       EMERC2015093020151001+0000000000000+0000000000000
0000400010120150930PRBGI4CUHIK19464320150930000000001475000033000000000000000000000000000000000000000080000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150903+00000030+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U15 0000000000000000000000000000000000000                    BGIU15C014750       EMERC2015093020151001+0000000000000+0000000000000
0000420010120150930PRBGI4CUHIT19464320150930000000001520000033000000000000000000000000000000000000000030000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150708+00000075+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U15 0000000000000000000000000000000000000                    BGIU15C015200       EMERC2015093020151001+0000000000000+0000000000000
0000440010120150930PRBGI4CUHIW19464320150930000000001530000033000000000000000000000000000000000000000132000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150828+00000009+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U15 0000000000000000000000000000000000000                    BGIU15C015300       EMERC2015093020151001+0000000000000+0000000000000
0000460010120150930PRBGI4CUHIY19464320150930000000001540000033000000000000000000000000000000000000000001000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150514+00000253+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U15 0000000000000000000000000000000000000                    BGIU15C015400       EMERC2015093020151001+0000000000000+0000000000000
0000480010120150930PRBGI4VUHMB19464320150930000000001440000033000000000000000000000000000000000000000170000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150828+00000052+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000000000000000U15 0000000000000000000000000000000000000                    BGIU15P014400       EMERC2015093020151001+0000000000000+0000000000000
0000500010120150930PRBGI4VUHMJ19464320150930000000001470000033000000000000000000000000000000000000000001000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150819+00000230+00000000+0000000000244 +0000000000221 00000000000000000000048510000000001221000000001000000012200000000+00000000 0000000000000000000000000000000000000000000000000000000000U15 0000000000000000000000000000000000000                    BGIU15P014700       EMERC2015093020151001+0000000000000+0000000000000
