0000020010120150910PRACF2*U15 19123720150915000000000000000050800000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000005037 +0000000004998 00000000000000000000000000000000000000000000000000000002200000008+00000039+0000000000000000000000000000000000000000000000030000500003    0000000000000000000000000000000000000                    ACFU15              EMERC2015091520150916+0000000000001+0000099999901
0000040010120150910PRACF2*Z15 19123720151215000000000000000050800000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000005387 +0000000005349 00000000000000000000000000000000000000000000000000000002200000007+00000038+0000000000000000000000000000000000000000000000660009600065    0000000000000000000000000000000000000                    ACFZ15              EMERC2015121520151216+0000000005002+0000000005696
0000060010120150910PRAUD2*V15 19123720151001000000000000000006000000000000001651161000000042667900000763000000020000001000000+0000000000000+00000000+02754000+02749872+02754000+0275193600005+0274987212480020150910+02678000+00000000+0000027496010S+0000026852400 00000003861660000000000000000000000000000000000000000003400000024+00643610+0000000000000000000000000000000000000000000000150002100015    0000000000000000000000000000000000001                    AUDV15              EMERC2015093020151001+0000002524126+0000002846354
0000080010120150910PRAUD2*X15 19123720151103000000000000000006000000000000000000000000000000000000000481000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150908+02704281+00000000+0000027709370S+0000027064240 00000003870780000000000000000000000000000000000000000003400000024+00645130+0000000000000000000000000000000000000000000000360005400036    0000000000000000000000000000000000002                    AUDX15              EMERC2015103020151103+0000002544039+0000002868809
0000100010120150910PRAUD2*Z15 19123720151201000000000000000006000000000000000000000000000000000000000110000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150831+02659206+00000000+0000027925740S+0000027273260 00000003914880000000000000000000000000000000000000000003400000024+00652480+0000000000000000000000000000000000000000000000560008200055    0000000000000000000000000000000000003                    AUDZ15              EMERC2015113020151201+0000002563687+0000002890965
0000120010120150910PRBGI2*F16 19123720160129000000000000000033000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150909+00015031+00000000+0000000014958 +0000000014941 00000000000000000000000000000000000000000000000000000002200000001+00000017+0000000000000000000000000000000000000000000000970014100093    0000000000000000000000000000000000000                    BGIF16              EMERC2016012920160201+0000000014419+0000000015463
0000140010120150910PRBGI2*K16 19123720160531000000000000000033000000000000001318581000000034196500000457000000040000002700000+0000000000000+00000000+00014785+00014785+00014800+0001479900015+0001480016170020150910+00014785+00000000+0000000014800S+0000000014785 00000000049500000000000000000000000000000000000000000002200000001+00000015+0000000000000000000000000000000000000000000001790026400175    0000000000000000000000000020160531005                    BGIK16              EMERC2016053120160601+0000000014268+0000000015302
0000160010120150910PRBGI2*U15 19123720150930000000000000000033000000000000011054495000000286690400001574000000140000023200000+0000000000000+00000000+00014381+00014381+00014450+0001443900005+0001445011580020150910+00014375+00000000+0000000014459S+0000000014375 00000000277200000000000000000000000000000000000000000002200000006+00000084+0000000000000000000000000000000000000000000000140002000014    0000000000000000000000000020150930001                    BGIU15              EMERC2015093020151001+0000000013872+0000000014878
0000180010120150910PRBGI2*V15 19123720151030000000000000000033000000000000079420921000002059724600012931000002500000162200000+0000000000000+00000000+00014785+00014780+00014870+0001483800046+0001486015590020150910+00014781+00000000+0000000014860S+0000000014774 00000000283800000000000000000000000000000000000000000002200000006+00000086+0000000000000000000000000000000000000000000000350005000035    0000000000000000000000000020151030002                    BGIV15              EMERC2015103020151103+0000000014257+0000000015291
0000200010120150910PRBGI2*V16 19123720161031000000000000000033000000000000000099719000000002586100000010000000020000000200000+0000000000000+00000000+00015108+00015108+00015110+0001510900001+0001511009160020150910+00015150+00000000+0000000015132S+0000000015108 00000000079200000000000000000000000000000000000000000002200000002+00000024+0000000000000000000000000000000000000000000002860041700282    0000000000000000000000000020161031006                    BGIV16              EMERC2016103120161101+0000000014580+0000000015636
0000220010120150910PRBGI2*X15 19123720151130000000000000000033000000000000005897529000000152948200004648000000370000011900000+0000000000000+00000000+00014975+00014971+00015060+0001501800001+0001505016130020150910+00014975+00000000+0000000015050S+0000000014975 00000000247500000000000000000000000000000000000000000002200000005+00000075+0000000000000000000000000000000000000000000000550008100054    0000000000000000000000000020151130003                    BGIX15              EMERC2015113020151201+0000000014451+0000000015499
0000240010120150910PRBGI2*Z15 19123720151230000000000000000033000000000000007565292000000196200400000747000000240000015200000+0000000000000+00000000+00015100+00015050+00015160+0001508200001+0001515016150020150910+00015100+00000000+0000000015150S+0000000015100 00000000165000000000000000000000000000000000000000000002200000003+00000050+0000000000000000000000000000000000000000000000760011100074    0000000000000000000000000020151230004                    BGIZ15              EMERC2015123020160104+0000000014572+0000000015628
0000260010120150910PRBGI4VFJM019123720160129000000001450000033000000000000000085470000000002216600000000000000010000014000000+0000000000000+00000000+00000185+00000185+00000185+0000018500140+0000018513530020150910+00000000+00000185+0000000000000 +0000000000155 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000970014100093F16 0000000000000000000000000000000000000                    BGIF16P014500       EMERC2016012920160201+0000000000000+0000000000000
0000280010120150910PRBGI4CUHIB19123720150930000000001440000033000000000000000000000000000000000000000264000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150818+00000234+00000000+0000000000000 +0000000000074 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002000014U15 0000000000000000000000000000000000000                    BGIU15C014400       EMERC2015093020151001+0000000000000+0000000000000
0000300010120150910PRBGI4CUHIC19123720150930000000001445000033000000000000000000000000000000000000000170000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150828+00000100+00000000+0000000000000 +0000000000055 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002000014U15 0000000000000000000000000000000000000                    BGIU15C014450       EMERC2015093020151001+0000000000000+0000000000000
0000320010120150910PRBGI4CUHIG19123720150930000000001460000033000000000000000000000000000000000000000310000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150828+00000037+00000000+0000000000000 +0000000000021 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002000014U15 0000000000000000000000000000000000000                    BGIU15C014600       EMERC2015093020151001+0000000000000+0000000000000
0000340010120150910PRBGI4CUHIH19123720150930000000001465000033000000000000000000000000000000000000000120000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150820+00000100+00000000+0000000000000 +0000000000015 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002000014U15 0000000000000000000000000000000000000                    BGIU15C014650       EMERC2015093020151001+0000000000000+0000000000000
0000360010120150910PRBGI4CUHIJ19123720150930000000001470000033000000000000000000000000000000000000000080000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150818+00000080+00000000+0000000000000 +0000000000010 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002000014U15 0000000000000000000000000000000000000                    BGIU15C014700       EMERC2015093020151001+0000000000000+0000000000000
0000380010120150910PRBGI4CUHIK19123720150930000000001475000033000000000000000000000000000000000000000080000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150903+00000030+00000000+0000000000000 +0000000000007 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002000014U15 0000000000000000000000000000000000000                    BGIU15C014750       EMERC2015093020151001+0000000000000+0000000000000
0000400010120150910PRBGI4CUHIT19123720150930000000001520000033000000000000000000000000000000000000000030000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150708+00000075+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002000014U15 0000000000000000000000000000000000000                    BGIU15C015200       EMERC2015093020151001+0000000000000+0000000000000
0000420010120150910PRBGI4CUHIW19123720150930000000001530000033000000000000000000000000000000000000000132000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150828+00000009+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002000014U15 0000000000000000000000000000000000000                    BGIU15C015300       EMERC2015093020151001+0000000000000+0000000000000
0000440010120150910PRBGI4CUHIY19123720150930000000001540000033000000000000000000000000000000000000000001000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150514+00000253+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002000014U15 0000000000000000000000000000000000000                    BGIU15C015400       EMERC2015093020151001+0000000000000+0000000000000
0000460010120150910PRBGI4VUHMB19123720150930000000001440000033000000000000000000000000000000000000000170000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150828+00000052+00000000+0000000000000 +0000000000098 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002000014U15 0000000000000000000000000000000000000                    BGIU15P014400       EMERC2015093020151001+0000000000000+0000000000000
0000480010120150910PRBGI4VUHMJ19123720150930000000001470000033000000000000000000000000000000000000000001000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150819+00000230+00000000+0000000000000 +0000000000333 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002000014U15 0000000000000000000000000000000000000                    BGIU15P014700       EMERC2015093020151001+0000000000000+0000000000000
0000500010120150910PRBGI4VUHMT19123720150930000000001520000033000000000000000000000000000000000000000001000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150514+00000337+00000000+0000000000000 +0000000000819 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002000014U15 0000000000000000000000000000000000000                    BGIU15P015200       EMERC2015093020151001+0000000000000+0000000000000
