0000020010120150921PRACF2*G16 19044420160215000000000000000050800000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000005962 +0000000005926 00000000000000000000000000000000000000000000000000000002200000006+00000036+0000000000000000000000000000000000000000000000990014700095    0000000000000000000000000000000000000                    ACFG16              EMERC2016021520160216+0000000005541+0000000006311
0000040010120150921PRACF2*Z15 19044420151215000000000000000050800000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000005709 +0000000005678 00000000000000000000000000000000000000000000000000000002200000005+00000031+0000000000000000000000000000000000000000000000590008500058    0000000000000000000000000000000000000                    ACFZ15              EMERC2015121520151216+0000000005309+0000000006047
0000060010120150921PRAUD2*V15 19044420151001000000000000000006000000000000000000000000000000000000000758000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150918+02824219+00000000+0000028370070S+0000028511900 00000000850980000000000000000000000000000000000000000003400000005-00141830-0000000000000000000000000000000000000000000000080001000008    0000000000000000000000000000000000001                    AUDV15              EMERC2015093020151001+0000002680119+0000003022261
0000080010120150921PRAUD2*X15 19044420151103000000000000000006000000000000000000000000000000000000000981000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150918+02845940+00000000+0000028587720S+0000028729040 00000000847920000000000000000000000000000000000000000003400000005-00141320-0000000000000000000000000000000000000000000000290004300029    0000000000000000000000000000000000002                    AUDX15              EMERC2015103020151103+0000002700530+0000003045278
0000100010120150921PRAUD2*Z15 19044420151201000000000000000006000000000000000000000000000000000000000110000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150831+02659206+00000000+0000028805960S+0000028948780 00000000856920000000000000000000000000000000000000000003400000005-00142820-0000000000000000000000000000000000000000000000490007100048    0000000000000000000000000000000000003                    AUDZ15              EMERC2015113020151201+0000002721186+0000003068570
0000120010120150921PRBGI2*F16 19044420160129000000000000000033000000000000000050004000000001256700000000000000010000000100000+0000000000000+00000000+00015153+00015153+00015153+0001515300001+0001515317050020150921+00015095+00000000+0000000015156S+0000000015153 00000000009900000000000000000000000000000000000000000002200000000+00000003+0000000000000000000000000000000000000000000000900013000086    0000000000000000000000000000000000005                    BGIF16              EMERC2016012920160201+0000000014626+0000000015686
0000140010120150921PRBGI2*K16 19044420160531000000000000000033000000000000000049496000000001244000000495000000010000000100000+0000000000000+00000000+00014999+00014999+00014999+0001499900001+0001499917050020150921+00015000+00000000+0000000014995S+0000000015000 00000000016500000000000000000000000000000000000000000002200000000-00000005-0000000000000000000000000000000000000000000001720025300168    0000000000000000000000000020160531006                    BGIK16              EMERC2016053120160601+0000000014471+0000000015519
0000160010120150921PRBGI2*U15 19044420150930000000000000000033000000000000000095934000000002411100001368000000020000000200000+0000000000000+00000000+00014531+00014531+00014540+0001453600001+0001454009200020150921+00014537+00000000+0000000014527S+0000000014531 00000000013200000000000000000000000000000000000000000002200000000-00000004-0000000000000000000000000000000000000000000000070000900007    0000000000000000000000000020150930001                    BGIU15              EMERC2015093020151001+0000000014019+0000000015035
0000180010120150921PRBGI2*V15 19044420151030000000000000000033000000000000032768521000000823557300012851000001730000066600000+0000000000000+00000000+00014895+00014881+00014932+0001491000001+0001489115590020150921+00014900+00000000+0000000014891S+0000000014895 00000000013200000000000000000000000000000000000000000002200000000-00000004-0000000000000000000000000000000000000000000000280003900028    0000000000000000000000000020151030002                    BGIV15              EMERC2015103020151103+0000000014370+0000000015412
0000200010120150921PRBGI2*V16 19044420161031000000000000000033000000000000000050688000000001273900000015000000010000000100000+0000000000000+00000000+00015360+00015360+00015360+0001536000001+0001536017070020150921+00015253+00000000+0000000015355S+0000000015360 00000000016500000000000000000000000000000000000000000002200000000-00000005-0000000000000000000000000000000000000000000002790040600275    0000000000000000000000000020161031007                    BGIV16              EMERC2016103120161101+0000000014818+0000000015892
0000220010120150921PRBGI2*X15 19044420151130000000000000000033000000000000002848441000000071588700004929000000240000005700000+0000000000000+00000000+00015099+00015099+00015189+0001514300005+0001514015590020150921+00015135+00000000+0000000015140S+0000000015135 00000000016500000000000000000000000000000000000000000002200000000+00000005+0000000000000000000000000000000000000000000000480007000047    0000000000000000000000000020151130003                    BGIX15              EMERC2015113020151201+0000000014611+0000000015669
0000240010120150921PRBGI2*Z15 19044420151230000000000000000033000000000000000600138000000015083000000812000000030000001200000+0000000000000+00000000+00015150+00015150+00015160+0001515500001+0001516016130020150921+00015150+00000000+0000000015160S+0000000015150 00000000033000000000000000000000000000000000000000000002200000001+00000010+0000000000000000000000000000000000000000000000690010000067    0000000000000000000000000020151230004                    BGIZ15              EMERC2015123020160104+0000000014630+0000000015690
0000260010120150921PRBGI4VFJM019044420160129000000001450000033000000000000000000000000000000000000000140000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150910+00000185+00000000+0000000000000 +0000000000083 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000900013000086F16 0000000000000000000000000000000000000                    BGIF16P014500       EMERC2016012920160201+0000000000000+0000000000000
0000280010120150921PRBGI4CUHIB19044420150930000000001440000033000000000000000000000000000000000000000264000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150818+00000234+00000000+0000000000000 +0000000000144 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000070000900007U15 0000000000000000000000000000000000000                    BGIU15C014400       EMERC2015093020151001+0000000000000+0000000000000
0000300010120150921PRBGI4CUHIC19044420150930000000001445000033000000000000000000000000000000000000000170000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150828+00000100+00000000+0000000000000 +0000000000105 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000070000900007U15 0000000000000000000000000000000000000                    BGIU15C014450       EMERC2015093020151001+0000000000000+0000000000000
0000320010120150921PRBGI4CUHID19044420150930000000001450000033000000000000000000000000000000000000000060000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150917+00000040+00000000+0000000000000 +0000000000073 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000070000900007U15 0000000000000000000000000000000000000                    BGIU15C014500       EMERC2015093020151001+0000000000000+0000000000000
0000340010120150921PRBGI4CUHIG19044420150930000000001460000033000000000000000000000000000000000000000310000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150828+00000037+00000000+0000000000000 +0000000000031 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000070000900007U15 0000000000000000000000000000000000000                    BGIU15C014600       EMERC2015093020151001+0000000000000+0000000000000
0000360010120150921PRBGI4CUHIH19044420150930000000001465000033000000000000000000000000000000000000000120000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150820+00000100+00000000+0000000000000 +0000000000020 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000070000900007U15 0000000000000000000000000000000000000                    BGIU15C014650       EMERC2015093020151001+0000000000000+0000000000000
0000380010120150921PRBGI4CUHIJ19044420150930000000001470000033000000000000000000000000000000000000000080000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150818+00000080+00000000+0000000000000 +0000000000012 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000070000900007U15 0000000000000000000000000000000000000                    BGIU15C014700       EMERC2015093020151001+0000000000000+0000000000000
0000400010120150921PRBGI4CUHIK19044420150930000000001475000033000000000000000000000000000000000000000080000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150903+00000030+00000000+0000000000000 +0000000000007 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000070000900007U15 0000000000000000000000000000000000000                    BGIU15C014750       EMERC2015093020151001+0000000000000+0000000000000
0000420010120150921PRBGI4CUHIT19044420150930000000001520000033000000000000000000000000000000000000000030000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150708+00000075+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000070000900007U15 0000000000000000000000000000000000000                    BGIU15C015200       EMERC2015093020151001+0000000000000+0000000000000
0000440010120150921PRBGI4CUHIW19044420150930000000001530000033000000000000000000000000000000000000000132000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150828+00000009+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000070000900007U15 0000000000000000000000000000000000000                    BGIU15C015300       EMERC2015093020151001+0000000000000+0000000000000
0000460010120150921PRBGI4CUHIY19044420150930000000001540000033000000000000000000000000000000000000000001000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150514+00000253+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000070000900007U15 0000000000000000000000000000000000000                    BGIU15C015400       EMERC2015093020151001+0000000000000+0000000000000
0000480010120150921PRBGI4VUHMB19044420150930000000001440000033000000000000000000000000000000000000000170000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150828+00000052+00000000+0000000000000 +0000000000013 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000070000900007U15 0000000000000000000000000000000000000                    BGIU15P014400       EMERC2015093020151001+0000000000000+0000000000000
0000500010120150921PRBGI4VUHMJ19044420150930000000001470000033000000000000000000000000000000000000000001000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150819+00000230+00000000+0000000000000 +0000000000180 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000070000900007U15 0000000000000000000000000000000000000                    BGIU15P014700       EMERC2015093020151001+0000000000000+0000000000000
