Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170606;AUD;*;N17 ;0000000742092;0000000226130;00001241;02473600;02473600;02473700;02473700;0000024719720;0000024795430;0000000045426;00075710;
20170606;AUD;*;Q17 ;0000000000000;0000000000000;00000721;00000000;00000000;00000000;00000000;0000024862890;0000024938340;0000000045270;00075450;
20170606;AUD;*;U17 ;0000000000000;0000000000000;00000150;00000000;00000000;00000000;00000000;0000025017650;0000025096420;0000000047262;00078770;
20170606;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000012939;0000000013102;0000000000000;00000163;
20170606;BGI;*;K18 ;0000000000000;0000000000000;00000058;00000000;00000000;00000000;00000000;0000000013301;0000000013469;0000000055440;00000168;
20170606;BGI;*;M17 ;0000059392103;0000018097968;00001613;00012820;00012615;00012996;00012700;0000000012698;0000000012836;0000000045540;00000138;
20170606;BGI;*;N17 ;0000009221160;0000002809873;00000353;00012849;00012655;00012880;00012655;0000000012699;0000000012850;0000000049830;00000151;
20170606;BGI;*;Q17 ;0000002782012;0000000847735;00000380;00012900;00012656;00012900;00012750;0000000012750;0000000012900;0000000049500;00000150;
20170606;BGI;*;U17 ;0000006394472;0000001948524;00000047;00013101;00012859;00013101;00012859;0000000012959;0000000013125;0000000054780;00000166;
20170606;BGI;*;V17 ;0000104207472;0000031754113;00004703;00013160;00012985;00013186;00013030;0000000013004;0000000013171;0000000055110;00000167;
20170606;BGI;*;V18 ;0000001139325;0000000347175;00000115;00013810;00013810;00013810;00013810;0000000013896;0000000014071;0000000057750;00000175;
20170606;BGI;*;X17 ;0000000778133;0000000237113;00000057;00013105;00013070;00013111;00013070;0000000013073;0000000013238;0000000054450;00000165;
20170606;BGI;*;Z17 ;0000000085882;0000000026170;00000002;00013025;00013000;00013025;00013000;0000000013114;0000000013280;0000000054780;00000166;
20170606;BRI;*;Q17 ;0000000959220;0000000292294;00000923;00010658;00010658;00010658;00010658;0000000010671;0000000010589;0000000082000;00000082;
20170606;BRI;*;V17 ;0000000000000;0000000000000;00000001;00000000;00000000;00000000;00000000;0000000010822;0000000010742;0000000080000;00000080;
20170606;BSE;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031368;0000000031495;0000000000000;00000127;
20170606;BSE;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031585;0000000031713;0000000000000;00000128;
20170606;CAD;*;N17 ;0000000000000;0000000000000;00000054;00000000;00000000;00000000;00000000;0000024489910;0000024596110;0000000063720;00106200;
20170606;CAD;*;Q17 ;0000000000000;0000000000000;00000725;00000000;00000000;00000000;00000000;0000024655980;0000024761560;0000000063348;00105580;
20170606;CAD;*;U17 ;0000000000000;0000000000000;00000105;00000000;00000000;00000000;00000000;0000024835660;0000024943790;0000000064878;00108130;
20170606;CCM;*;F18 ;0000000375133;0000000114311;00000777;00002878;00002870;00002880;00002870;0000000002873;0000000002872;0000000000450;00000001;
20170606;CCM;*;H18 ;0000000000000;0000000000000;00000200;00000000;00000000;00000000;00000000;0000000003015;0000000003011;0000000001800;00000004;
20170606;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002956;0000000002952;0000000000000;00000004;
20170606;CCM;*;N17 ;0000000023499;0000000007161;00000832;00002611;00002611;00002611;00002611;0000000002600;0000000002602;0000000000900;00000002;
20170606;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002969;0000000002937;0000000000000;00000032;
20170606;CCM;*;U17 ;0000018759726;0000005716466;00020937;00002700;00002690;00002710;00002697;0000000002699;0000000002698;0000000000450;00000001;
20170606;CCM;*;U18 ;0000000080055;0000000024394;00000025;00002965;00002965;00002965;00002965;0000000002984;0000000002923;0000000027450;00000061;
20170606;CCM;*;X17 ;0000001206193;0000000367551;00001111;00002783;00002783;00002795;00002790;0000000002790;0000000002789;0000000000450;00000001;
20170606;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003058;0000000002996;0000000000000;00000062;
20170606;CHF;*;N17 ;0000000000000;0000000000000;00000009;00000000;00000000;00000000;00000000;0000034272630;0000034379930;0000000053650;00107300;
20170606;CHF;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000034546260;0000034656640;0000000000000;00110380;
20170606;CHF;*;U17 ;0000000000000;0000000000000;00000160;00000000;00000000;00000000;00000000;0000034853340;0000034964270;0000000055465;00110930;
20170606;CLP;*;N17 ;0000000000000;0000000000000;00000072;00000000;00000000;00000000;00000000;0000049212000;0000049478000;0000000066500;00266000;
20170606;CLP;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000049461000;0000049733000;0000000000000;00272000;
20170606;CLP;*;U17 ;0000000000000;0000000000000;00000460;00000000;00000000;00000000;00000000;0000049726000;0000050004000;0000000069500;00278000;
20170606;CNY;*;N17 ;0000000000000;0000000000000;00000090;00000000;00000000;00000000;00000000;0000048463640;0000048642860;0000000062727;00179220;
20170606;CNY;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048666760;0000048835310;0000000000000;00168550;
20170606;CNY;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048870380;0000049049440;0000000000000;00179060;
20170606;DAP;*;F18 ;0000000000000;0000000000000;00025410;00000000;00000000;00000000;00000000;0000009678342;0000009678508;0000000000201;00000166;
20170606;DAP;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009227355;0000009217309;0000000000000;00010046;
20170606;DAP;*;K19 ;0000234124616;0000071342480;00042555;00000519;00000515;00000519;00000515;0000009080554;0000009067050;0000000016355;00013504;
20170606;DAP;*;K21 ;0000085409744;0000026026067;00012944;00000567;00000565;00000567;00000565;0000008076485;0000008055174;0000000025810;00021311;
20170606;DAP;*;K23 ;0000003485562;0000001062121;00012953;00000575;00000571;00000575;00000571;0000007174736;0000007158369;0000000019822;00016367;
20170606;DAP;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009985981;0000009986026;0000000000000;00000045;
20170606;DAP;*;N17 ;0000000000000;0000000000000;00002800;00000000;00000000;00000000;00000000;0000009897962;0000009898145;0000000000221;00000183;
20170606;DAP;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009858044;0000009859253;0000000000000;00001209;
20170606;DAP;*;Q18 ;0000382311233;0000116497923;00052465;00000523;00000523;00000528;00000528;0000009407765;0000009404297;0000000004200;00003468;
20170606;DAP;*;Q20 ;0000000000000;0000000000000;00005785;00000000;00000000;00000000;00000000;0000008433311;0000008417728;0000000018873;00015583;
20170606;DAP;*;Q22 ;0000045332611;0000013813758;00016366;00000578;00000572;00000578;00000572;0000007478562;0000007459936;0000000022558;00018626;
20170606;DAP;*;Q24 ;0000000000000;0000000000000;00008370;00000000;00000000;00000000;00000000;0000006727480;0000006708960;0000000022430;00018520;
20170606;DAP;*;Q26 ;0000000000000;0000000000000;00002375;00000000;00000000;00000000;00000000;0000005979668;0000005953522;0000000031666;00026146;
20170606;DAP;*;Q30 ;0000000000000;0000000000000;00000235;00000000;00000000;00000000;00000000;0000004761527;0000004743585;0000000021730;00017942;
20170606;DAP;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009801128;0000000000000;0000000000000;00000000;
20170606;DCO;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009850599;0000009905149;0000000000000;00054550;
20170606;DCO;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009590984;0000009646157;0000000000000;00055173;
20170606;DCO;*;F20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009278064;0000009327545;0000000000000;00049481;
20170606;DCO;*;F21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008920686;0000008969454;0000000000000;00048768;
20170606;DCO;*;F22 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008530175;0000008590616;0000000000000;00060441;
20170606;DCO;*;F23 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008117688;0000008174063;0000000000000;00056375;
20170606;DCO;*;F24 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007719287;0000007766936;0000000000000;00047649;
20170606;DCO;*;F25 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007304958;0000007358402;0000000000000;00053444;
20170606;DCO;*;F26 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000006885156;0000006940571;0000000000000;00055415;
20170606;DCO;*;F27 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000006491816;0000006551324;0000000000000;00059508;
20170606;DCO;*;F28 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000006135407;0000006193375;0000000000000;00057968;
20170606;DCO;*;F29 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000005798338;0000005853514;0000000000000;00055176;
