Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170619;AUD;*;N17 ;0000090698064;0000027505099;00001142;02521500;02506500;02521600;02506500;0000025052460;0000025140650;0000000052914;00088190;
20170619;AUD;*;Q17 ;0000011331150;0000003436285;00000909;02522300;02516900;02522300;02517000;0000025192330;0000025285850;0000000056112;00093520;
20170619;AUD;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025342800;0000025439060;0000000000000;00096260;
20170619;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000012229;0000000012541;0000000000000;00000312;
20170619;BGI;*;K18 ;0000000297379;0000000090268;00000058;00012865;00012865;00012875;00012875;0000000012569;0000000012865;0000000097680;00000296;
20170619;BGI;*;M17 ;0000007818775;0000002373353;00000640;00012632;00012570;00012674;00012580;0000000012580;0000000012632;0000000017160;00000052;
20170619;BGI;*;N17 ;0000003873361;0000001175741;00000606;00012426;00012280;00012445;00012400;0000000012235;0000000012426;0000000063030;00000191;
20170619;BGI;*;Q17 ;0000004285459;0000001300831;00000430;00012455;00012200;00012455;00012200;0000000012123;0000000012455;0000000109560;00000332;
20170619;BGI;*;U17 ;0000000576932;0000000175125;00000101;00012564;00012480;00012564;00012480;0000000012233;0000000012568;0000000110550;00000335;
20170619;BGI;*;V17 ;0000173394309;0000052633047;00005184;00012615;00012250;00012628;00012276;0000000012295;0000000012632;0000000111210;00000337;
20170619;BGI;*;V18 ;0000003271125;0000000992935;00000015;00013300;00013050;00013300;00013050;0000000013068;0000000013441;0000000123090;00000373;
20170619;BGI;*;X17 ;0000000124654;0000000037838;00000068;00012697;00012527;00012697;00012527;0000000012360;0000000012699;0000000111870;00000339;
20170619;BGI;*;Z17 ;0000000042042;0000000012762;00000003;00012740;00012740;00012740;00012740;0000000012400;0000000012740;0000000112200;00000340;
20170619;BRI;*;Q17 ;0000000629120;0000000190787;00000964;00010480;00010480;00010488;00010488;0000000010488;0000000010423;0000000065000;00000065;
20170619;BRI;*;V17 ;0000000000000;0000000000000;00000016;00000000;00000000;00000000;00000000;0000000010635;0000000010569;0000000066000;00000066;
20170619;BSE;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031389;0000000031156;0000000000000;00000233;
20170619;BSE;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031606;0000000031372;0000000000000;00000234;
20170619;CAD;*;N17 ;0000006007200;0000001821744;00000115;02503000;02503000;02503000;02503000;0000024948670;0000024950450;0000000001068;00001780;
20170619;CAD;*;Q17 ;0000008287350;0000002513222;00000705;02509500;02509500;02512000;02512000;0000025119410;0000025121730;0000000001392;00002320;
20170619;CAD;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025295670;0000025299930;0000000000000;00004260;
20170619;CCM;*;F18 ;0000000769594;0000000233607;00001126;00002851;00002850;00002859;00002850;0000000002841;0000000002862;0000000009450;00000021;
20170619;CCM;*;H18 ;0000000000000;0000000000000;00000336;00000000;00000000;00000000;00000000;0000000002956;0000000002977;0000000009450;00000021;
20170619;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002898;0000000002919;0000000000000;00000021;
20170619;CCM;*;N17 ;0000000297000;0000000090153;00000955;00002640;00002640;00002640;00002640;0000000002640;0000000002640;0000000000000;00000000;
20170619;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002918;0000000002930;0000000000000;00000012;
20170619;CCM;*;U17 ;0000021594622;0000006554948;00023249;00002700;00002675;00002702;00002685;0000000002684;0000000002704;0000000009000;00000020;
20170619;CCM;*;U18 ;0000000000000;0000000000000;00000035;00000000;00000000;00000000;00000000;0000000002940;0000000002942;0000000000900;00000002;
20170619;CCM;*;X17 ;0000000546331;0000000165836;00001220;00002769;00002746;00002769;00002750;0000000002732;0000000002752;0000000009000;00000020;
20170619;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003011;0000000003014;0000000000000;00000003;
20170619;CHF;*;N17 ;0000000000000;0000000000000;00000008;00000000;00000000;00000000;00000000;0000033840440;0000033895770;0000000027665;00055330;
20170619;CHF;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000034109050;0000034174690;0000000000000;00065640;
20170619;CHF;*;U17 ;0000000000000;0000000000000;00000160;00000000;00000000;00000000;00000000;0000034404090;0000034473330;0000000034620;00069240;
20170619;CLP;*;N17 ;0000000000000;0000000000000;00000047;00000000;00000000;00000000;00000000;0000049974000;0000049612000;0000000090500;00362000;
20170619;CLP;*;Q17 ;0000000000000;0000000000000;00000075;00000000;00000000;00000000;00000000;0000050389000;0000049869000;0000000130000;00520000;
20170619;CLP;*;U17 ;0000000000000;0000000000000;00000460;00000000;00000000;00000000;00000000;0000050660000;0000050144000;0000000129000;00516000;
20170619;CNY;*;N17 ;0000000000000;0000000000000;00000090;00000000;00000000;00000000;00000000;0000048339270;0000048357920;0000000006527;00018650;
20170619;CNY;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048527360;0000048535060;0000000000000;00007700;
20170619;CNY;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048711180;0000048703040;0000000000000;00008140;
20170619;DAP;*;F18 ;0000000000000;0000000000000;00027130;00000000;00000000;00000000;00000000;0000009691863;0000009692976;0000000001347;00001113;
20170619;DAP;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009244882;0000009237477;0000000000000;00007405;
20170619;DAP;*;K19 ;0000087688038;0000026592278;00040025;00000506;00000506;00000506;00000506;0000009116319;0000009107075;0000000011192;00009244;
20170619;DAP;*;K21 ;0000027499052;0000008339364;00013307;00000553;00000553;00000553;00000553;0000008126321;0000008116197;0000000012257;00010124;
20170619;DAP;*;K23 ;0000000000000;0000000000000;00012633;00000000;00000000;00000000;00000000;0000007276030;0000007261480;0000000017616;00014550;
20170619;DAP;*;N17 ;0000000000000;0000000000000;00002800;00000000;00000000;00000000;00000000;0000009901734;0000009894178;0000000009148;00007556;
20170619;DAP;*;Q17 ;0000000000000;0000000000000;00001600;00000000;00000000;00000000;00000000;0000009844381;0000009846448;0000000002502;00002067;
20170619;DAP;*;Q18 ;0000410767652;0000124569417;00058510;00000529;00000526;00000529;00000526;0000009425212;0000009417085;0000000009840;00008127;
20170619;DAP;*;Q20 ;0000000000000;0000000000000;00005785;00000000;00000000;00000000;00000000;0000008478004;0000008459704;0000000022157;00018300;
20170619;DAP;*;Q22 ;0000081969779;0000024858159;00016074;00000559;00000555;00000559;00000556;0000007576188;0000007563153;0000000015782;00013035;
20170619;DAP;*;Q24 ;0000000828199;0000000251160;00008705;00000547;00000547;00000547;00000547;0000006826338;0000006814062;0000000014863;00012276;
20170619;DAP;*;Q26 ;0000010718769;0000003250574;00002370;00000555;00000555;00000555;00000555;0000006100073;0000006090899;0000000011107;00009174;
20170619;DAP;*;Q30 ;0000000000000;0000000000000;00000235;00000000;00000000;00000000;00000000;0000004914180;0000004897014;0000000020784;00017166;
20170619;DAP;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009790680;0000009792854;0000000000000;00002174;
20170619;DCO;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009870369;0000009865675;0000000000000;00004694;
20170619;DCO;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009592674;0000009592371;0000000000000;00000303;
20170619;DCO;*;F20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009267390;0000009275167;0000000000000;00007777;
20170619;DCO;*;F21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008893127;0000008896226;0000000000000;00003099;
20170619;DCO;*;F22 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008499794;0000008506297;0000000000000;00006503;
